experiment_id,mode,timestamp,action,step_id,step_name,short_text_viewed,long_text_viewed,single_pieces_viewed,assembly_viewed,video_viewed
1,Sentient,2025-11-13 11:32:06.821014,initial_suggestion,11.0,Assembly PIECE 6,1.0,0.0,0.0,0.0,0.0
1,Sentient,2025-11-13 11:32:14.211027,sentient_step_adapted,12.0,Withdraw Components for PIECE 7,1.0,0.0,1.0,0.0,0.0
1,Sentient,2025-11-13 11:32:40.361504,navigate_next,12.0,Withdraw Components for PIECE 7,0.0,0.0,0.0,0.0,0.0
1,Sentient,2025-11-13 11:32:40.381333,initial_suggestion,12.0,Withdraw Components for PIECE 7,1.0,0.0,0.0,0.0,0.0
1,Sentient,2025-11-13 11:32:50.082169,sentient_step_adapted,13.0,Assembly PIECE 7,1.0,0.0,1.0,1.0,0.0
1,Sentient,2025-11-13 11:33:49.934630,navigate_next,13.0,Assembly PIECE 7,0.0,0.0,0.0,0.0,0.0
1,Sentient,2025-11-13 11:33:49.958771,initial_suggestion,13.0,Assembly PIECE 7,1.0,0.0,0.0,0.0,0.0
1,Sentient,2025-11-13 11:33:55.513187,sentient_step_adapted,14.0,Withdraw Components for PIECE 8,1.0,0.0,1.0,0.0,0.0
1,Sentient,2025-11-13 11:34:32.667518,navigate_next,14.0,Withdraw Components for PIECE 8,0.0,0.0,0.0,0.0,0.0
1,Sentient,2025-11-13 11:34:32.687320,initial_suggestion,14.0,Withdraw Components for PIECE 8,1.0,0.0,0.0,0.0,0.0
1,Sentient,2025-11-13 11:34:42.564009,sentient_step_adapted,15.0,Assembly PIECE 8,1.0,0.0,1.0,1.0,1.0
1,Sentient,2025-11-13 11:35:37.116480,navigate_next,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0
1,Sentient,2025-11-13 11:35:37.136216,initial_suggestion,15.0,Assembly PIECE 8,1.0,0.0,0.0,0.0,0.0
1,Sentient,2025-11-13 11:35:45.666822,sentient_step_adapted,16.0,Final Control,1.0,0.0,1.0,0.0,1.0
1,Sentient,2025-11-13 11:37:22.518826,navigate_to_thankyou,16.0,Final Control,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-13 14:26:55.681135,start_experiment,,,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-13 14:27:01.284055,sentient_step_adapted,1.0,Withdraw Components for PIECE 1,1.0,0.0,1.0,0.0,0.0
2,Sentient,2025-11-13 14:27:32.327391,navigate_next,1.0,Withdraw Components for PIECE 1,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-13 14:27:32.372383,initial_suggestion,1.0,Withdraw Components for PIECE 1,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-13 14:28:25.016062,sentient_step_adapted,2.0,Assembly PIECE 1,1.0,0.0,0.0,0.0,1.0
2,Sentient,2025-11-13 14:30:49.045446,navigate_next,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-13 14:30:49.080922,initial_suggestion,2.0,Assembly PIECE 1,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-13 14:33:05.825615,sentient_step_adapted,3.0,Withdraw Components for PIECE 2,1.0,0.0,1.0,0.0,0.0
2,Sentient,2025-11-13 15:01:08.130140,start_experiment,,,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-13 15:16:51.302302,start_experiment,,,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:28:11.563714,start_experiment,,,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:28:15.703212,sentient_step_adapted,1.0,Withdraw Components for PIECE 1,1.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 15:29:53.859478,navigate_next,1.0,Withdraw Components for PIECE 1,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:29:53.900877,initial_suggestion,1.0,Withdraw Components for PIECE 1,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:29:56.240931,sentient_step_adapted,2.0,Assembly PIECE 1,0.0,1.0,1.0,1.0,1.0
3,Sentient,2025-11-13 15:32:14.198620,navigate_next,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:32:14.226895,initial_suggestion,2.0,Assembly PIECE 1,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:32:20.525422,sentient_step_adapted,3.0,Withdraw Components for PIECE 2,1.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 15:32:35.237232,navigate_next,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:32:35.270935,initial_suggestion,3.0,Withdraw Components for PIECE 2,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:32:37.535195,sentient_step_adapted,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,1.0
3,Sentient,2025-11-13 15:34:51.183126,navigate_next,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:34:51.225180,initial_suggestion,4.0,Assembly PIECE 2,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:34:53.322811,sentient_step_adapted,5.0,Withdraw Components for PIECE 3,0.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 15:36:20.018714,navigate_next,5.0,Withdraw Components for PIECE 3,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:36:20.041732,initial_suggestion,5.0,Withdraw Components for PIECE 3,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 15:36:22.399428,sentient_step_adapted,6.0,Assembly PIECE 3,0.0,0.0,0.0,1.0,1.0
3,Sentient,2025-11-13 16:14:32.924252,start_experiment,,,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:20:34.324044,sentient_step_adapted,1.0,Withdraw Components for PIECE 1,1.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 16:22:17.767987,start_experiment,,,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:24:22.449852,sentient_step_adapted,1.0,Withdraw Components for PIECE 1,1.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 16:27:57.876871,navigate_next,1.0,Withdraw Components for PIECE 1,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:27:57.914063,initial_suggestion,1.0,Withdraw Components for PIECE 1,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:33:17.015760,start_experiment,,,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:35:32.293522,sentient_step_adapted,1.0,Withdraw Components for PIECE 1,1.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 16:36:15.776126,navigate_next,1.0,Withdraw Components for PIECE 1,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:36:15.802289,initial_suggestion,1.0,Withdraw Components for PIECE 1,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:38:02.100651,sentient_step_adapted,2.0,Assembly PIECE 1,1.0,0.0,1.0,1.0,0.0
3,Sentient,2025-11-13 16:39:34.315671,navigate_next,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:39:34.377840,initial_suggestion,2.0,Assembly PIECE 1,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:40:39.697617,sentient_step_adapted,3.0,Withdraw Components for PIECE 2,1.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 16:41:19.104339,navigate_next,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:41:19.135617,initial_suggestion,3.0,Withdraw Components for PIECE 2,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:43:07.362858,sentient_step_adapted,4.0,Assembly PIECE 2,1.0,0.0,1.0,1.0,1.0
3,Sentient,2025-11-13 16:44:30.077549,navigate_next,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:44:30.102408,initial_suggestion,4.0,Assembly PIECE 2,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:45:17.408501,sentient_step_adapted,5.0,Withdraw Components for PIECE 3,1.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 16:45:35.825343,navigate_next,5.0,Withdraw Components for PIECE 3,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:45:35.865025,initial_suggestion,5.0,Withdraw Components for PIECE 3,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:46:32.777946,sentient_step_adapted,6.0,Assembly PIECE 3,1.0,0.0,1.0,1.0,0.0
3,Sentient,2025-11-13 16:46:45.756203,navigate_next,6.0,Assembly PIECE 3,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:46:45.800634,initial_suggestion,6.0,Assembly PIECE 3,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:47:02.058965,sentient_step_adapted,7.0,Withdraw Components for PIECE 4,1.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 16:49:32.497915,navigate_next,7.0,Withdraw Components for PIECE 4,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:49:32.520821,initial_suggestion,7.0,Withdraw Components for PIECE 4,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:50:01.572564,sentient_step_adapted,8.0,Assembly PIECE 4,1.0,0.0,0.0,1.0,0.0
3,Sentient,2025-11-13 16:50:57.784812,navigate_next,8.0,Assembly PIECE 4,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:50:57.813954,initial_suggestion,8.0,Assembly PIECE 4,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:51:05.862325,sentient_step_adapted,9.0,Withdraw Components for PIECE 5,1.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 16:51:22.157770,navigate_next,9.0,Withdraw Components for PIECE 5,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:51:22.182424,initial_suggestion,9.0,Withdraw Components for PIECE 5,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:51:47.673506,sentient_step_adapted,10.0,Assembly PIECE 5,1.0,0.0,1.0,1.0,0.0
3,Sentient,2025-11-13 16:52:18.342399,navigate_next,10.0,Assembly PIECE 5,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:52:18.364142,initial_suggestion,10.0,Assembly PIECE 5,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:52:30.648894,sentient_step_adapted,11.0,Assembly PIECE 6,1.0,0.0,1.0,1.0,0.0
3,Sentient,2025-11-13 16:53:00.134480,navigate_next,11.0,Assembly PIECE 6,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:53:00.156925,initial_suggestion,11.0,Assembly PIECE 6,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:53:21.052880,sentient_step_adapted,12.0,Withdraw Components for PIECE 7,1.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 16:53:44.043888,navigate_next,12.0,Withdraw Components for PIECE 7,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:53:44.068384,initial_suggestion,12.0,Withdraw Components for PIECE 7,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:54:01.206770,sentient_step_adapted,13.0,Assembly PIECE 7,1.0,0.0,0.0,1.0,0.0
3,Sentient,2025-11-13 16:54:28.592749,navigate_next,13.0,Assembly PIECE 7,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:54:28.613950,initial_suggestion,13.0,Assembly PIECE 7,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:55:29.053306,sentient_step_adapted,14.0,Withdraw Components for PIECE 8,1.0,0.0,1.0,0.0,0.0
3,Sentient,2025-11-13 16:55:40.103751,navigate_next,14.0,Withdraw Components for PIECE 8,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:55:40.140756,initial_suggestion,14.0,Withdraw Components for PIECE 8,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:55:55.890590,sentient_step_adapted,15.0,Assembly PIECE 8,1.0,0.0,0.0,1.0,1.0
3,Sentient,2025-11-13 16:56:37.444263,navigate_next,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 16:56:37.481361,initial_suggestion,15.0,Assembly PIECE 8,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 17:01:24.035086,sentient_step_adapted,16.0,Final Control,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 17:02:17.568526,navigate_previous,16.0,Final Control,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 17:07:21.773511,sentient_step_adapted,15.0,Assembly PIECE 8,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 17:07:28.679736,navigate_next,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 17:07:28.717575,initial_suggestion,15.0,Assembly PIECE 8,1.0,0.0,0.0,0.0,0.0
3,Sentient,2025-11-13 17:08:16.968068,sentient_step_adapted,16.0,Final Control,0.0,1.0,1.0,0.0,1.0
3,Sentient,2025-11-13 17:09:58.009538,navigate_to_thankyou,16.0,Final Control,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:42:02.362276,start_experiment,,,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:42:10.212455,sentient_step_adapted,1.0,Withdraw Components for PIECE 1,1.0,0.0,1.0,0.0,0.0
2,Sentient,2025-11-14 07:42:39.636270,navigate_next,1.0,Withdraw Components for PIECE 1,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:42:39.673129,initial_suggestion,1.0,Withdraw Components for PIECE 1,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:42:48.105832,sentient_step_adapted,2.0,Assembly PIECE 1,1.0,0.0,1.0,1.0,1.0
2,Sentient,2025-11-14 07:46:57.004049,navigate_next,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:46:57.027747,initial_suggestion,2.0,Assembly PIECE 1,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:47:06.095972,sentient_step_adapted,3.0,Withdraw Components for PIECE 2,1.0,0.0,1.0,0.0,0.0
2,Sentient,2025-11-14 07:51:20.415953,navigate_next,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:51:20.471198,initial_suggestion,3.0,Withdraw Components for PIECE 2,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:51:31.919281,sentient_step_adapted,4.0,Assembly PIECE 2,0.0,1.0,1.0,1.0,1.0
2,Sentient,2025-11-14 07:53:35.979560,navigate_next,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:53:36.022874,initial_suggestion,4.0,Assembly PIECE 2,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:53:43.276708,sentient_step_adapted,5.0,Withdraw Components for PIECE 3,1.0,0.0,1.0,0.0,0.0
2,Sentient,2025-11-14 07:53:53.730409,navigate_next,5.0,Withdraw Components for PIECE 3,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:53:53.783943,initial_suggestion,5.0,Withdraw Components for PIECE 3,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:54:04.863418,sentient_step_adapted,6.0,Assembly PIECE 3,1.0,0.0,1.0,1.0,1.0
2,Sentient,2025-11-14 07:55:55.208548,navigate_next,6.0,Assembly PIECE 3,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:55:55.229399,initial_suggestion,6.0,Assembly PIECE 3,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:56:03.340929,sentient_step_adapted,7.0,Withdraw Components for PIECE 4,1.0,0.0,1.0,0.0,0.0
2,Sentient,2025-11-14 07:56:12.317604,navigate_next,7.0,Withdraw Components for PIECE 4,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:56:12.341932,initial_suggestion,7.0,Withdraw Components for PIECE 4,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:56:20.704950,sentient_step_adapted,8.0,Assembly PIECE 4,1.0,0.0,1.0,1.0,1.0
2,Sentient,2025-11-14 07:56:34.531242,navigate_next,8.0,Assembly PIECE 4,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:56:34.569670,initial_suggestion,8.0,Assembly PIECE 4,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:56:43.403522,sentient_step_adapted,9.0,Withdraw Components for PIECE 5,1.0,0.0,1.0,0.0,0.0
2,Sentient,2025-11-14 07:56:52.235710,navigate_next,9.0,Withdraw Components for PIECE 5,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:56:52.274405,initial_suggestion,9.0,Withdraw Components for PIECE 5,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:56:59.827755,sentient_step_adapted,10.0,Assembly PIECE 5,1.0,0.0,0.0,1.0,0.0
2,Sentient,2025-11-14 07:57:37.658431,navigate_next,10.0,Assembly PIECE 5,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:57:37.697915,initial_suggestion,10.0,Assembly PIECE 5,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:57:46.642903,sentient_step_adapted,11.0,Assembly PIECE 6,1.0,0.0,1.0,1.0,0.0
2,Sentient,2025-11-14 07:58:00.987665,navigate_next,11.0,Assembly PIECE 6,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:58:01.014292,initial_suggestion,11.0,Assembly PIECE 6,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:58:10.759125,sentient_step_adapted,12.0,Withdraw Components for PIECE 7,1.0,0.0,1.0,0.0,0.0
2,Sentient,2025-11-14 07:58:25.931812,navigate_next,12.0,Withdraw Components for PIECE 7,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:58:25.963531,initial_suggestion,12.0,Withdraw Components for PIECE 7,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:58:36.246336,sentient_step_adapted,13.0,Assembly PIECE 7,1.0,0.0,0.0,1.0,1.0
2,Sentient,2025-11-14 07:58:59.147007,navigate_next,13.0,Assembly PIECE 7,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:58:59.180329,initial_suggestion,13.0,Assembly PIECE 7,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:59:06.074885,sentient_step_adapted,14.0,Withdraw Components for PIECE 8,1.0,0.0,1.0,0.0,0.0
2,Sentient,2025-11-14 07:59:25.535701,navigate_next,14.0,Withdraw Components for PIECE 8,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:59:25.558222,initial_suggestion,14.0,Withdraw Components for PIECE 8,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 07:59:33.862156,sentient_step_adapted,15.0,Assembly PIECE 8,1.0,0.0,1.0,1.0,1.0
2,Sentient,2025-11-14 08:00:41.430791,navigate_next,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 08:00:41.449075,initial_suggestion,15.0,Assembly PIECE 8,1.0,0.0,0.0,0.0,0.0
2,Sentient,2025-11-14 08:00:49.221206,sentient_step_adapted,16.0,Final Control,1.0,0.0,1.0,0.0,1.0
4,Sentient,2025-11-14 08:13:18.261589,start_experiment,,,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:13:25.978511,sentient_step_adapted,1.0,Withdraw Components for PIECE 1,1.0,0.0,1.0,0.0,0.0
4,Sentient,2025-11-14 08:13:52.957525,navigate_next,1.0,Withdraw Components for PIECE 1,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:13:52.975170,initial_suggestion,1.0,Withdraw Components for PIECE 1,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:14:00.277643,sentient_step_adapted,2.0,Assembly PIECE 1,1.0,0.0,1.0,1.0,0.0
4,Sentient,2025-11-14 08:15:14.017258,navigate_next,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:15:14.036996,initial_suggestion,2.0,Assembly PIECE 1,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:15:21.714202,sentient_step_adapted,3.0,Withdraw Components for PIECE 2,1.0,0.0,1.0,0.0,0.0
4,Sentient,2025-11-14 08:15:32.043874,navigate_next,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:15:32.084045,initial_suggestion,3.0,Withdraw Components for PIECE 2,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:15:51.564222,sentient_step_adapted,4.0,Assembly PIECE 2,1.0,0.0,0.0,1.0,1.0
4,Sentient,2025-11-14 08:16:32.929005,navigate_next,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:16:32.948689,initial_suggestion,4.0,Assembly PIECE 2,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:16:40.345737,sentient_step_adapted,5.0,Withdraw Components for PIECE 3,1.0,0.0,1.0,0.0,0.0
4,Sentient,2025-11-14 08:17:24.076981,navigate_next,5.0,Withdraw Components for PIECE 3,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:17:24.115365,initial_suggestion,5.0,Withdraw Components for PIECE 3,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:17:32.032618,sentient_step_adapted,6.0,Assembly PIECE 3,1.0,0.0,1.0,1.0,0.0
4,Sentient,2025-11-14 08:19:37.656289,navigate_next,6.0,Assembly PIECE 3,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:19:37.674681,initial_suggestion,6.0,Assembly PIECE 3,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:19:44.332683,sentient_step_adapted,7.0,Withdraw Components for PIECE 4,1.0,0.0,1.0,0.0,0.0
4,Sentient,2025-11-14 08:20:01.238045,navigate_next,7.0,Withdraw Components for PIECE 4,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:20:01.272915,initial_suggestion,7.0,Withdraw Components for PIECE 4,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:20:11.095201,sentient_step_adapted,8.0,Assembly PIECE 4,0.0,0.0,1.0,1.0,0.0
4,Sentient,2025-11-14 08:22:04.670854,navigate_next,8.0,Assembly PIECE 4,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:22:04.688751,initial_suggestion,8.0,Assembly PIECE 4,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:22:10.339459,sentient_step_adapted,9.0,Withdraw Components for PIECE 5,1.0,0.0,1.0,0.0,0.0
4,Sentient,2025-11-14 08:22:26.590031,navigate_next,9.0,Withdraw Components for PIECE 5,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:22:26.615024,initial_suggestion,9.0,Withdraw Components for PIECE 5,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:22:35.301003,sentient_step_adapted,10.0,Assembly PIECE 5,1.0,0.0,0.0,1.0,0.0
4,Sentient,2025-11-14 08:23:53.581567,navigate_next,10.0,Assembly PIECE 5,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:23:53.618837,initial_suggestion,10.0,Assembly PIECE 5,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:24:03.544460,sentient_step_adapted,11.0,Assembly PIECE 6,1.0,0.0,0.0,1.0,1.0
4,Sentient,2025-11-14 08:26:05.605373,navigate_next,11.0,Assembly PIECE 6,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:26:05.648261,initial_suggestion,11.0,Assembly PIECE 6,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:26:12.751465,sentient_step_adapted,12.0,Withdraw Components for PIECE 7,1.0,0.0,1.0,0.0,0.0
4,Sentient,2025-11-14 08:26:18.286685,navigate_next,12.0,Withdraw Components for PIECE 7,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:26:18.337321,initial_suggestion,12.0,Withdraw Components for PIECE 7,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:26:29.070847,sentient_step_adapted,13.0,Assembly PIECE 7,0.0,0.0,0.0,1.0,1.0
4,Sentient,2025-11-14 08:28:08.878257,navigate_next,13.0,Assembly PIECE 7,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:28:08.896835,initial_suggestion,13.0,Assembly PIECE 7,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:28:16.929496,sentient_step_adapted,14.0,Withdraw Components for PIECE 8,1.0,0.0,1.0,0.0,0.0
4,Sentient,2025-11-14 08:28:30.769196,navigate_next,14.0,Withdraw Components for PIECE 8,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:28:30.817112,initial_suggestion,14.0,Withdraw Components for PIECE 8,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:28:39.196652,sentient_step_adapted,15.0,Assembly PIECE 8,1.0,0.0,1.0,1.0,0.0
4,Sentient,2025-11-14 08:31:08.321583,navigate_next,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:31:08.365164,initial_suggestion,15.0,Assembly PIECE 8,1.0,0.0,0.0,0.0,0.0
4,Sentient,2025-11-14 08:31:18.028121,sentient_step_adapted,16.0,Final Control,1.0,0.0,1.0,0.0,1.0
5,Sentient,2025-11-14 08:47:06.183245,start_experiment,,,0.0,0.0,0.0,0.0,0.0
5,Sentient,2025-11-14 08:47:13.094814,sentient_step_adapted,1.0,Withdraw Components for PIECE 1,1.0,0.0,1.0,0.0,0.0
5,Sentient,2025-11-14 08:47:38.195536,navigate_next,1.0,Withdraw Components for PIECE 1,0.0,0.0,0.0,0.0,0.0
5,Sentient,2025-11-14 08:47:38.216545,initial_suggestion,1.0,Withdraw Components for PIECE 1,1.0,0.0,0.0,0.0,0.0
5,Sentient,2025-11-14 08:47:44.228128,sentient_step_adapted,2.0,Assembly PIECE 1,1.0,0.0,1.0,1.0,0.0
5,Sentient,2025-11-14 08:48:44.512978,navigate_next,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0
5,Sentient,2025-11-14 08:48:44.537243,initial_suggestion,2.0,Assembly PIECE 1,1.0,0.0,0.0,0.0,0.0
5,Sentient,2025-11-14 08:48:50.760822,sentient_step_adapted,3.0,Withdraw Components for PIECE 2,1.0,0.0,1.0,0.0,0.0
5,Sentient,2025-11-14 08:50:12.612805,navigate_next,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0
5,Sentient,2025-11-14 08:50:12.635085,initial_suggestion,3.0,Withdraw Components for PIECE 2,1.0,0.0,0.0,0.0,0.0
5,Sentient,2025-11-14 08:50:25.718581,sentient_step_adapted,4.0,Assembly PIECE 2,0.0,0.0,0.0,1.0,0.0
5,Sentient,2025-11-14 08:52:31.890552,navigate_next,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,0.0
5,Sentient,2025-11-14 08:52:31.911482,initial_suggestion,4.0,Assembly PIECE 2,1.0,0.0,0.0,0.0,0.0
